pais,_id,anio_aprobacion,sector_institucional,descripcion_proyecto,monto_bruto_usd,origen
Honduras,1174,2011,Sector Público,Proyecto de Ampliación y Mejoramiento de la Carretera CA5 Segmento I,28000000.0,prestamos_sector_publico
Nicaragua,1175,1966,Sector Público,Estudio de Factibilidad de un Puerto en el Atlántico Sur de Nicaragua,301450.0,prestamos_sector_publico
Nicaragua,1176,1973,Sector Público,Proyecto Tipitapa - Masaya - Nandaime y Ramal Catarina - Masatepe  Consistente en Pavimentación del Tramo Tipitapa - Masaya,3400000.0,prestamos_sector_publico
Honduras,1177,1994,Sector Público,Proyecto Traslado Montaje y Puesta en Operación de Tres Turbinas de Gas,8700000.0,prestamos_sector_publico
Nicaragua,1178,1994,Sector Público,Proyecto Desarrollo Rural Integrado de las Comunidades de Planes de Vilán,1500000.0,prestamos_sector_publico
Nicaragua,1179,2005,Sector Público,Proyecto de Pavimentacion de la Carretera Matagalpa-Jinotega,9432000.0,prestamos_sector_publico
Nicaragua,1180,1975,Sector Público,LC - Instituto de Fomento Nacional,850000.0,prestamos_sector_publico
Nicaragua,1181,2016,Sector Público,Proyecto Mejoramiento de los Tramos de Camino Malacatoya-Victoria de Julio y Malacatoya-El Palo-El Papayal,65400000.0,prestamos_sector_publico
Nicaragua,1182,1977,Sector Público,Participación por Parte del Prestatario para Participar en el Programa Centroamericano para el Desarrollo o Mejoramiento de Agroempresas.,500000.0,prestamos_sector_publico
Honduras,1183,1992,Sector Público,Ejecución del Proyecto Programa Nacional de Electrificación Rural,18000000.0,prestamos_sector_publico
Honduras,1184,2025,Sector Público,Programa de Transmisión Eléctrica Etapa I,165000000.0,prestamos_sector_publico
Nicaragua,1185,1992,Sector Público,LC - Banco Central de Nicaragua,3000000.0,prestamos_sector_publico
Nicaragua,1186,2005,Sector Público,Proyecto de Pavimentación de la Carretera San Ramón Muy Muy,13600000.0,prestamos_sector_publico
Nicaragua,1187,2021,Sector Público,Proyecto Fortalecimiento de la Capacidad de Atención en la Red de Servicio Hospitalaria en Unidades de Salud Priorizadas,18475261.66,prestamos_sector_publico
Nicaragua,1188,2021,Sector Público,Programa de Saneamiento del Lago de Managua en la Ribera Sur,151449270.0,prestamos_sector_publico
Panamá,1189,2024,Sector Público,OPD para apoyo a la transición energética e impulso de la acción climática de la República de Panamá,240000000.0,prestamos_sector_publico
Honduras,1190,1988,Sector Público,Rehabilitación de la Carretera CA-5 Norte  Tramo  Río del Hombre - El Caracol  Sección III  Final del Valle de Comayagua - Siguatepeque,6000000.0,prestamos_sector_publico
República Dominicana,1191,2022,Sector Público,Proyecto de Construcción de la Línea 2C del Metro de Santo Domingo,250000000.0,prestamos_sector_publico
Honduras,1192,1980,Sector Público,Compra de Hipotecas Y/o Titulos Hipotecarios Conforme a las Políticas del Programa de Vivienda Media del Banco.,4000000.0,prestamos_sector_publico
Honduras,1193,2019,Sector Público,Programa de Apoyo a la Educación Media,80000000.0,prestamos_sector_publico
Nicaragua,1194,2013,Sector Público,Programa de Adaptación a Cambios en los Mercados y a los Efectos del Cambio Climático,7000000.0,prestamos_sector_publico
Nicaragua,1195,1989,Sector Público,Estudios de Factibilidad de Proyectos de Rehabilitación Mejoramiento y Construcción de los Tramos de Ferrocarril Masaya - Jinotepe - Diriamba  Managua - Tipitapa - Victoria de Julio  León - Río Grande - Estelí,960000.0,prestamos_sector_publico
Honduras,1196,2020,Sector Público,Proyecto de Modernización del Documento de Identificación en Honduras - IDENTIFICATE - Tramo C,10779622.95,prestamos_sector_publico
Nicaragua,1197,1971,Sector Público,Adquisición de Materiales y Equipos para la Construcción y Mejoramiento de los Sistemas de Distribución de Energía Eléctrica en Varias Poblaciones de Nicaragua,500000.0,prestamos_sector_publico
Nicaragua,1198,1980,Sector Público,Financiar un Estudio de Factibilidad para el Cultivo del Cacao,200000.0,prestamos_sector_publico
Honduras,1199,2016,Sector Público,Proyecto Construcción del Corredor Logístico Villa de San Antonio-Goascorán  Sección I  Subsección IB  Lamaní-El Quebrachal,37182437.78,prestamos_sector_publico
Nicaragua,1200,2012,Sector Público,Programa de Fomento a la Productividad Agropecuaria Sostenible (PFPAS),10000000.0,prestamos_sector_publico
Nicaragua,1201,2007,Sector Público,Proyecto Pavimentación de la Carretera Matagalpa Jinotega,16808790.0,prestamos_sector_publico
Nicaragua,1202,1981,Sector Público,Financiar Inversiones Fijas de la Primera Fase del Proyecto Mejoramiento y Ampliación del Sistema de Almacenamiento (Masa),7010000.0,prestamos_sector_publico
Nicaragua,1203,2018,Sector Público,Proyecto de Mejoramiento de las Capacidades Técnicas y Operativas de Puerto Corinto,163200000.0,prestamos_sector_publico
Nicaragua,1204,1995,Sector Público,LC - Banco Central de Nicaragua,1000000.0,prestamos_sector_publico
Honduras,1205,2005,Sector Público,Proyecto Desarrollo de la Infraestructura Básica en la Bahía de Tela,7000000.0,prestamos_sector_publico
Nicaragua,1206,1973,Sector Público,Proyecto Hidrometeorológico Centroamericano en la Parte que Corresponde a Nicaragua,450000.0,prestamos_sector_publico
Nicaragua,1207,1994,Sector Público,LC - Banco Central de Nicaragua,17100000.0,prestamos_sector_publico
Nicaragua,1208,2021,Sector Público,Proyecto Fortalecimiento de la Capacidad de Atención en la Red de Servicio Hospitalaria en Unidades de Salud Priorizadas - Cofinanciamiento United Kingdom Export Finance (UKEF),66556330.54,prestamos_sector_publico
Honduras,1209,1995,Sector Público,Proyecto Desarrollo Integral de la Mujer en Municipios del Sur de Francisco Morazan Norte de Valle y Choluteca,1500000.0,prestamos_sector_publico
Honduras,1210,1987,Sector Público,Rehabilitación de la Carretera CA-5 Norte  Tramo  Río del Hombre - El Caracol - Sección Valle de Comayagua,4700000.0,prestamos_sector_publico
México,1211,2016,Sector Público,Proyectos de Infraestructura Productiva con Impacto Diferido en el Registro del Gasto,150000000.0,prestamos_sector_publico
Nicaragua,1212,2013,Sector Público,Programa de Adaptación a Cambios en los Mercados y a los Efectos del Cambio Climático - Tramo B,16000000.0,prestamos_sector_publico
Nicaragua,1213,1990,Sector Público,Rehabilitación de la Carretera Nejapa - Izapa,10000000.0,prestamos_sector_publico
Nicaragua,1214,1974,Sector Público,Proyecto para la Ciudad de Managua,3700000.0,prestamos_sector_publico
Nicaragua,1215,1980,Sector Público,Construcción y Equipamiento de un Centro Nacional de Despacho de Carga,2800000.0,prestamos_sector_publico
Nicaragua,1216,2017,Sector Público,VII Programa de Mejoramiento y Rehabilitación de Carreteras,238000000.0,prestamos_sector_publico
Nicaragua,1217,1979,Sector Público,Adquisición de Equipo y Dragado del Puerto de Corinto,750000.0,prestamos_sector_publico
Nicaragua,1218,2013,Sector Público,Proyecto Construcción y Equipamiento del Hospital Departamental de Chinandega,81876173.0,prestamos_sector_publico
Nicaragua,1219,2008,Sector Público,Programa de Reactivación de la Producción y Aprovechamiento Forestal en la Costa Caribe,7000000.0,prestamos_sector_publico
Nicaragua,1220,1982,Sector Público,Proyecto de Ampliación del Sistema de Telex de la República de Nicaragua,4500000.0,prestamos_sector_publico
Panamá,1221,2018,Sector Público,Proyecto Corredor de las Playas  Tramo 1,450000000.0,prestamos_sector_publico
Honduras,1222,2013,Sector Público,Programa Mejora de la Infraestructura Educativa,30000000.0,prestamos_sector_publico
Nicaragua,1223,1974,Sector Público,Elaboración de Estudios Básicos de Ingeniería Preliminar Estudios Finales Diseños y Planos de Construcción de la Sección Final de la Nueva Carretera Managuamasaya y su Conexión con la Carretera Tipitapa - Masaya - Catarina,150000.0,prestamos_sector_publico
Nicaragua,1224,2011,Sector Público,Proyecto Ampliación de la Cobertura Rural de la Policía Nacional para Fortalecer la Seguridad Ciudadana,16334985.0,prestamos_sector_publico
Panamá,1225,2018,Sector Público,Incremento LGC - Banco Latinoamericano de Comercio Exterior  S.A. (BLADEX),60000000.0,prestamos_sector_publico
Honduras,1226,2003,Sector Público,Programa Nacional de Electrificación Social  Etapa-ES-N98  Ampliación No. 2,10111243.47,prestamos_sector_publico
Honduras,1227,1988,Sector Público,Participación por Parte del Prestatario en el Programa de Rehabilitación de la Pequeña y Mediana Industria.,1000000.0,prestamos_sector_publico
Nicaragua,1228,1973,Sector Público,Financiamiento de la Red de Enlaces por Microonda y Radio para la Red Nacional de Nicaragua Complementaria a la Arteria Regional de Telecomunicaciones,3215600.0,prestamos_sector_publico
Nicaragua,1229,2018,Sector Público,Proyecto de Mejoramiento en los Aeropuertos de la Costa Caribe Sur,25260000.0,prestamos_sector_publico
Nicaragua,1230,1993,Sector Público,Proyecto Mejoramiento Operativo Integral de Puestos Fronterizos de la República de Nicaragua I Etapa,14300000.0,prestamos_sector_publico
Nicaragua,1231,1980,Sector Público,Rubros de Construcción de la Primera Etapa del Mercado de Mayoreo de la Ciudad de Managua,730000.0,prestamos_sector_publico
Nicaragua,1232,1993,Sector Público,Adquisición de Bienes y Servicios Relacionados con la Ejecución del Proyecto Anillo Digital Interurbano y Enlace Digital Camoapaboaco,7600000.0,prestamos_sector_publico
República Dominicana,1233,2010,Sector Público,Proyecto Hidroeléctrico Palomino,80000000.0,prestamos_sector_publico
Nicaragua,1234,2002,Sector Público,Proyecto Acumulación de Capital Humano en Hogares Rurales en Extrema Pobreza,5000000.0,prestamos_sector_publico
Regional,1235,2025,Sector Público,Segundo Circuito SIEPAC,37187479.0,prestamos_sector_publico
Nicaragua,1236,1989,Sector Público,Estudios De Factibilidad De Proyectos De Sectores Productivo,880000.0,prestamos_sector_publico
Nicaragua,1237,1972,Sector Público,Financiar Viviendas Conforme al Programa de Vivienda Media del Banco.,107300.0,prestamos_sector_publico
Nicaragua,1238,1980,Sector Público,Reconstrucción y el Mejoramiento del Servicio de Transporte en el Lago de Nicaragua,11600000.0,prestamos_sector_publico
Nicaragua,1239,2012,Sector Público,V Proyecto de Rehabilitación y Mantenimiento de Carreteras,45000000.0,prestamos_sector_publico
Nicaragua,1240,1971,Sector Público,Financiar Viviendas Conforme al Programa de Vivienda Media del Banco Centroamericano.,450000.0,prestamos_sector_publico
Honduras,1241,2012,Sector Público,Programa de Desarrollo Integral Sostenible Corredor del Quetzal Fase II,5000000.0,prestamos_sector_publico
Nicaragua,1242,2003,Sector Público,Proyecto Rehabilitación de la Carretera Chinandega-Guasaule,11100000.0,prestamos_sector_publico
Nicaragua,1243,2013,Sector Público,Proyecto Central Hidroeléctrica El Barro,120600000.0,prestamos_sector_publico
Nicaragua,1244,2012,Sector Público,Proyecto de Rehabilitación y Mejoramiento del Tramo de Carretera Empalme Nejapa  Empalme Puerto Sandino,38602152.47,prestamos_sector_publico
Nicaragua,1245,1995,Sector Público,Proyecto Reinserción Socioeconómica de Población Afectada por la Guerra y en Extrema Pobreza (Municipio de Siuna) Autónoma del Atlántico Norte,1500000.0,prestamos_sector_publico
Nicaragua,1246,2010,Sector Público,Programa Nacional de Electrificación Sostenible y Energía Renovable para Nicaragua (PNESER),75000000.0,prestamos_sector_publico
Nicaragua,1247,1993,Sector Público,Proyecto Central Termoeléctrica Gral José Dolores Estrada,19600000.0,prestamos_sector_publico
Nicaragua,1248,1978,Sector Público,Proyecto de Cultivo Piloto de Camarón de Mar,421000.0,prestamos_sector_publico
Nicaragua,1249,1981,Sector Público,Construcción de la Línea de Transmisión Momotombo - Los Brasiles del Proyecto Geotermológico Momotombo,2750000.0,prestamos_sector_publico
Nicaragua,1250,1974,Sector Público,Financiar Obras de Construcción Supervisión y Consultoría de la Carretera la Mercedes San Benito Incluyendo la Radial de Conexión con la Carretera Tipitapa - Masaya,6200000.0,prestamos_sector_publico
Nicaragua,1251,1973,Sector Público,Proyecto el Viejo Potosí,3600000.0,prestamos_sector_publico
Nicaragua,1252,2003,Sector Público,Proyecto Formación de Capital Humano en Bosawás,1695000.0,prestamos_sector_publico
República Dominicana,1253,2023,Sector Público,Programa de Ecoviviendas,250300000.0,prestamos_sector_publico
Nicaragua,1254,2015,Sector Público,Programa de Construcción y Mejoras de Viviendas de Interés Social,55000000.0,prestamos_sector_publico
Panamá,1255,2015,Sector Público,Línea 2 del Metro de Panamá,200000000.0,prestamos_sector_publico
Panamá,1256,2017,Sector Público,LGC - Banco Latinoamericano de Comercio Exterior  S.A. (BLADEX),100000000.0,prestamos_sector_publico
Nicaragua,1257,1989,Sector Público,Participación por Parte del Prestatario en el Programa de Rehabilitación de la Pequeña y Mediana Industria.,1000000.0,prestamos_sector_publico
República Dominicana,1258,2022,Sector Público,Programa de Abastecimiento de Ambulancias para el Sistema de Salud,30000000.0,prestamos_sector_publico
Nicaragua,1259,1974,Sector Público,Adquisición de Costo de Transporte de 12 Montacargas a ser Utilizado por el Prestatario en sus Operaciones en el Puerto de Corinto Republica de Nicaragua,175000.0,prestamos_sector_publico
Nicaragua,1260,1977,Sector Público,Programa para el Combate de la Roya del Café,5000000.0,prestamos_sector_publico
Nicaragua,1261,2007,Sector Público,Programa de Electrificación Rural en Apoyo a Aglomerados,15000000.0,prestamos_sector_publico
República Dominicana,1262,2007,Sector Público,Proyecto Hidroeléctrico Palomino ,50000000.0,prestamos_sector_publico
Nicaragua,1263,2015,Sector Público,Proyecto Mejoramiento de los Tramos de la Carretera Nejapa el Crucero Diriamba Jinotepe Nandaime,55320174.78,prestamos_sector_publico
República Dominicana,1264,2024,Sector Público,Proyecto de Desarrollo Integral del Puerto de Haina,100000000.0,prestamos_sector_publico
Nicaragua,1265,1978,Sector Público,Construcción y Supervisión de la Sección II y del Ramal a San Miguelito (Sin Pavimentar) de la Carretera Acoyapa - San Carlos,11700000.0,prestamos_sector_publico
Nicaragua,1266,2002,Sector Público,Programa de Transformación Productiva (PTP),882051.45,prestamos_sector_publico
Panamá,1267,2022,Sector Público,Facilidad revolvente - Proyecto Corredor de las Playas ubicado en la provincia de Panamá Oeste,145000000.0,prestamos_sector_publico
Nicaragua,1268,1994,Sector Público,LC - Banco Central de Nicaragua,22000000.0,prestamos_sector_publico
Nicaragua,1269,2004,Sector Público,Estudios de Factibilidad de la Construcción del Proyecto Central Hidroeléctrica Larreynaga,1275000.0,prestamos_sector_publico
Nicaragua,1270,1994,Sector Público,CoProyecto Capitalización de los Pequeños Productores del Trópico Seco-Región I,2357394.0,prestamos_sector_publico
Nicaragua,1271,2005,Sector Público,Programa Global de Obras Múltiples para la Modernización de Enacal,11600000.0,prestamos_sector_publico
Nicaragua,1272,2005,Sector Público,Proyecto de Ampliación y Equipamiento para la Cobertura Rural y Municipal de la Policía Nacional de Nicaragua,5000000.0,prestamos_sector_publico
